ncomps	x	y	amplitude	err amplitude	shift	err shift	width	err width	rms	residual	chi2	dof	redchi2	aic
1.0	3.0	2.0	0.802966097528991	0.012202196014857544	37.33901652527401	0.00962830632716019	0.5486810566642248	0.009628232352663123	0.035107007450828474	0.03630620753579442	156.65172855856144	140.0	1.1189409182754388	164.94158363102522
1.0	3.0	3.0	0.7627535280349406	0.012321903535390245	37.396785471474004	0.010455432372194474	0.560543699432382	0.010455554606617679	0.03525705110421417	0.03748631044046903	161.79551845758644	140.0	1.155682274697046	170.08537353005022
1.0	3.0	4.0	0.5946870546108576	0.012796440227386486	37.41895607736955	0.014573398837497318	0.5865154767028478	0.014573337228099049	0.039614068145309496	0.039829784137711266	144.6372487819972	140.0	1.0331232055856943	152.92710385446097
2.0	3.0	5.0	0.461891828844362	0.030140239643203195	37.58991255478839	0.07181395167618157	0.42253061905302736	0.049512621311109506	0.051314744274087054	0.047763617908924826	124.05392131824546	137.0	0.9055030753156603	141.12854818391708
2.0	3.0	5.0	0.20921211695114256	0.040254319668266494	36.63699502244614	0.1408767595193271	0.37883885507231074	0.09211535552772719	0.051314744274087054	0.047763617908924826	124.05392131824546	137.0	0.9055030753156603	141.12854818391708
1.0	4.0	0.0	0.5238901403328384	0.016446027673547123	37.25442821692309	0.01634017864472946	0.45079618990626424	0.01634027584707332	0.04461038797360751	0.04473413609201022	144.78872276202182	140.0	1.0342051625858701	153.0785778344856
1.0	4.0	1.0	0.6783256423736089	0.011816633161326518	37.2832013807122	0.009834440480572065	0.48890166737237517	0.00983442727531167	0.03698344312047257	0.033430386411844294	117.9533235566849	140.0	0.8425237396906063	126.24317862914864
1.0	4.0	2.0	0.7622135696462812	0.010867901550018112	37.33533696002449	0.008533801246857662	0.5183271292651288	0.008533800547919246	0.033823368148789903	0.03165114884373545	126.46647992068947	140.0	0.9033319994334962	134.75633499315325
1.0	4.0	3.0	0.6624863997925496	0.01116979186740249	37.39037900762931	0.010601808862938827	0.5445447426822401	0.010601771847281746	0.03474330137898471	0.03347112316343342	133.01517258362315	140.0	0.9501083755973082	141.30502765608693
1.0	4.0	4.0	0.4704094325425397	0.012110203047767162	37.40751825787997	0.017377120715961283	0.5845752254501699	0.017377168839819407	0.03949663730934165	0.03749610644133779	129.8768593713012	140.0	0.9276918526521515	138.16671444376496
1.0	4.0	5.0	0.33124556473868516	0.016344109086659037	37.37300363082559	0.035726624825108313	0.6271152593945339	0.035727086089819726	0.05048682224165911	0.052610688033673726	155.31146417755238	140.0	1.1093676012682312	163.60131925001613
1.0	5.0	0.0	0.524576061616276	0.017406561459701927	37.21066000108858	0.016539140907155057	0.4316856625475005	0.016539351231063815	0.04567201521554157	0.046321186178151626	148.17934521847067	140.0	1.0584238944176476	156.46920029093445
1.0	5.0	1.0	0.6318226848242633	0.013077044481786858	37.27711875627278	0.0111161673168537	0.4651576450265289	0.011116312177333972	0.03684764465078657	0.03611606131121739	138.45006737324204	140.0	0.9889290526660145	146.73992244570582
1.0	5.0	2.0	0.6774237605311666	0.011552435297634545	37.34428649054084	0.009591975382862201	0.48710781315866525	0.009591973424300236	0.033802632949906895	0.03238637001936069	134.45752580577852	140.0	0.9604108986127037	142.7473808782423
1.0	5.0	3.0	0.5553703936366993	0.0113661002982737	37.37526300355685	0.012464462379567054	0.5274389352247248	0.012464446159023056	0.03616361303238375	0.03343593100223918	123.13098656813095	140.0	0.8795070469152211	131.42084164059472
1.0	5.0	4.0	0.36211826554306625	0.012333177510286427	37.34078577575729	0.024816054560175993	0.6310137540819842	0.02481605487592122	0.04030877784593552	0.03981837380956511	139.60571476014417	140.0	0.9971836768581727	147.8955698326088
1.0	5.0	5.0	0.24566472616721494	0.015922715238947647	37.26686516742135	0.053963732280635925	0.7208825007579434	0.0539620745334565	0.051523257896897594	0.05496276855708475	162.73023943589834	140.0	1.1623588531135596	171.02009450836212
1.0	6.0	0.0	0.4673074887574048	0.016564273255049184	37.26180600972241	0.019572467571228883	0.4782798789770113	0.019573098008043275	0.04499779308251683	0.04655522118319809	153.14643968007903	140.0	1.093903140571993	161.4362947525428
1.0	6.0	1.0	0.5549469956590622	0.013365909411332616	37.35323880099273	0.013821500945827654	0.4969854879244058	0.013821528874824634	0.03800021959909227	0.038294439310662204	145.3044593819639	140.0	1.0378889955854564	153.5943144544277
1.0	6.0	2.0	0.600188514173446	0.012579321308183072	37.412777260926475	0.012106739016762088	0.5002234512455863	0.012106618909566307	0.03514585787111374	0.03592413288413239	151.44676194080807	140.0	1.0817625852914863	159.73661701327185
1.0	6.0	3.0	0.4742410804684895	0.012713210404521808	37.39231202160141	0.017402172075664225	0.5621445163943348	0.01740197132221578	0.035655548125093715	0.03849970633113778	168.90321466172932	140.0	1.2064515332980665	177.1930697341931
1.0	6.0	4.0	0.2930444145783789	0.01258724730426436	37.25327340238011	0.03598630327658743	0.7254841469297495	0.035985802936530566	0.041756433697170615	0.043582745872047864	155.8061997101276	140.0	1.1129014265009114	164.09605478259138
1.0	6.0	5.0	0.20240991041006345	0.015692436543127995	37.12415125371709	0.07099414538617985	0.793150033132739	0.07099546781612552	0.053933226482934325	0.05680651458717959	158.67059200559163	140.0	1.1333613714685116	166.9604470780554
1.0	7.0	0.0	0.4583032664056192	0.017336934918542064	37.40399965668106	0.0216822975953853	0.49638263206816036	0.02168229752378381	0.04649721861085259	0.04930861020769606	163.08759502359396	140.0	1.1649113930256711	171.3774500960583
1.0	7.0	1.0	0.550944583416974	0.01420074051270876	37.486384584867885	0.01533782343695602	0.5153245753970279	0.015337758834199225	0.038550601815055346	0.04123254767611352	165.25747930291425	140.0	1.1804105664493876	173.54733437537803
1.0	7.0	2.0	0.579768250636916	0.013051344110418922	37.51827938069762	0.013925002183651483	0.5357090526874626	0.013925023719858907	0.03609608098334583	0.038736958465831126	165.51236301963038	140.0	1.1822311644259313	173.8022180920942
1.0	7.0	3.0	0.43357795296488955	0.012309733142130517	37.46116660881319	0.020453857578437765	0.6239138480867958	0.020453859346240034	0.036611050915988944	0.03933789079717605	166.6905736390895	140.0	1.190646954564925	174.9804287115533
2.0	7.0	4.0	0.2814189913103679	0.013475299944368038	37.52625282573412	0.057674810977114875	0.4941698010572575	0.05179936093378369	0.040202436078956044	0.03624863232454516	116.82970804518649	137.0	0.8527715915707044	133.90433491085813
2.0	7.0	4.0	0.1505103601410718	0.021113281293801845	36.41147178137872	0.08174938915556568	0.3501125444155131	0.06633033403744437	0.040202436078956044	0.03624863232454516	116.82970804518649	137.0	0.8527715915707044	133.90433491085813
1.0	7.0	5.0	0.17662265028491628	0.012971072027558355	37.111807548770884	0.0690876484346159	0.8146911791130198	0.0690874684777209	0.05153195812355883	0.04758629375098503	121.98626185056801	140.0	0.8713304417897715	130.2761169230318
1.0	8.0	0.0	0.5550921031667789	0.017253640323349702	37.451705694414635	0.01715720342850484	0.47801198523354427	0.017157040705923943	0.05061356578900869	0.048485102143892914	131.27897199976832	140.0	0.937706942855488	139.56882707223212
1.0	8.0	1.0	0.6181388440473135	0.014763030784547994	37.51871780457894	0.0145733368958247	0.5284321322382877	0.01457327370407336	0.041059178020441574	0.04361930384685815	161.4509947415553	140.0	1.1532213910111093	169.74084981401907
1.0	8.0	2.0	0.6063544934347737	0.013743775552739125	37.55611829994839	0.015246434064844197	0.5825315756098146	0.015246434140859156	0.03834931896427542	0.04245808911405008	176.8194060116456	140.0	1.2629957572260402	185.1092610841092
1.0	8.0	3.0	0.44062994281389667	0.01182380461763444	37.530267645856476	0.020446108313566563	0.6598989690633918	0.02044624607198711	0.03648303035315586	0.0388541605277244	163.79885784692505	140.0	1.1699918417637503	172.08871291938883
1.0	8.0	4.0	0.2481843827585304	0.01033756986695385	37.4592764258246	0.039001099832035986	0.8109702245883619	0.03900158713117103	0.03870913766202397	0.03773549652238759	136.67870980951443	140.0	0.9762764986393888	144.96856488197824
1.0	8.0	5.0	0.14936010026115806	0.012443855252784393	37.418152055537526	0.09185236741913695	0.9547812147071031	0.09185236805071896	0.04995726140333462	0.043947109727745876	110.94491311714678	140.0	0.792463665122477	119.23476818961053
1.0	9.0	0.0	0.7073691977025235	0.01874833915119467	37.43843768095059	0.015129548721113802	0.49434403125591175	0.01512948233361529	0.051896514416168674	0.05344422468724019	152.4752275801266	140.0	1.0891087684294758	160.7650826525904
1.0	9.0	1.0	0.744028303612184	0.01824358365497346	37.4749438563986	0.015961514723761467	0.563685266206756	0.015961225665906558	0.042960860713814206	0.05517738862882205	240.24605763697045	140.0	1.7160432688355032	248.53591270943423
2.0	9.0	2.0	0.7404105425215355	0.015717704438947572	37.40656154292653	0.024624449407410015	0.5005925642634583	0.020927996518897134	0.03762832199739455	0.04066818642973942	168.02158728140893	137.0	1.2264349436599191	185.09621414708056
2.0	9.0	2.0	0.21062869172421325	0.016114424899479746	38.76146639290438	0.08536905898601818	0.49083377101564896	0.0719106105917406	0.03762832199739455	0.04066818642973942	168.02158728140893	137.0	1.2264349436599191	185.09621414708056
2.0	9.0	3.0	0.5488987957071982	0.012558959895060284	37.40049201947715	0.020925253939723	0.5271940380933458	0.021380742094067554	0.03670102333494881	0.035527747179838434	136.42883353767886	137.0	0.9958309017348822	153.50346040335046
2.0	9.0	3.0	0.20745599004274634	0.01414355766533419	38.83600889661833	0.04925068029417122	0.4208184873485348	0.04648996231534213	0.03670102333494881	0.035527747179838434	136.42883353767886	137.0	0.9958309017348822	153.50346040335046
2.0	9.0	4.0	0.3099774295146205	0.012248815362818391	37.414900575434466	0.03562560016838486	0.597913144842195	0.03855473497997879	0.03881436655294748	0.0361561962607295	128.55501360861976	137.0	0.9383577635665676	145.6296404742914
2.0	9.0	4.0	0.14675244354014283	0.015474210191633109	38.928889117881894	0.05899770268621245	0.37617780848304094	0.0569373637044957	0.03881436655294748	0.0361561962607295	128.55501360861976	137.0	0.9383577635665676	145.6296404742914
1.0	9.0	5.0	0.1550300111764864	0.013036073898569416	37.801943898214965	0.10091728801396042	1.0393646040309155	0.10091744761432389	0.05460375584697025	0.04662020984329395	105.56304938736608	140.0	0.7540217813383291	113.85290445982984
1.0	10.0	0.0	0.8183012336605573	0.019440765887467987	37.43120491866531	0.014397515196309524	0.5247885136462849	0.014397321726869012	0.04889624971530493	0.05721181718636845	196.06320286655088	140.0	1.400451449046792	204.35305793901466
1.0	10.0	1.0	0.8863109770920404	0.021729885374251176	37.44466595285604	0.016856747659585208	0.5954058094574817	0.016856622673010864	0.03900938550479162	0.06779282513750497	436.6332013554653	140.0	3.1188085811104664	444.92305642792905
1.0	10.0	2.0	0.8180886771278518	0.024432418686624175	37.50015289645433	0.024817937683457626	0.7195949444042922	0.0248175948114864	0.036436569211793626	0.08370752519228132	764.6942701103869	140.0	5.462101929359907	772.9841251828507
1.0	10.0	3.0	0.5647082842626373	0.019438404812548535	37.62291739258015	0.03600013603278621	0.9056602712057786	0.03599980716369352	0.037023523081633855	0.0751130263810703	590.0200122153644	140.0	4.214428658681174	598.3098672878282
1.0	10.0	4.0	0.3186238030472723	0.012598389885924845	37.764895350766395	0.048132861025445416	1.054101854605754	0.048132325462420814	0.042425132774326045	0.05258508640259064	219.69228245661674	140.0	1.5692305889758338	227.98213752908052
1.0	10.0	5.0	0.18198636715388405	0.0115724354374308	37.895245988919505	0.08046414762352447	1.0958361534209988	0.0804650720378212	0.054943665812386314	0.04923039582624923	114.8873297998101	140.0	0.8206237842843579	123.17718487227388
1.0	11.0	0.0	0.7964154777342397	0.017109321045792467	37.48163059015732	0.013574306828015421	0.5471659435392633	0.013574115541089627	0.04794313554706199	0.051424356605131914	164.69086037193898	140.0	1.1763632883709927	172.98071544440273
2.0	11.0	1.0	0.9557778379558554	0.014388174101411709	37.45753977894817	0.01071997448572425	0.5568875200033365	0.011885142507132261	0.037636522427161506	0.04143251526447107	176.34605170737075	137.0	1.2871974577180347	193.42067857304235
2.0	11.0	1.0	0.20735637140825383	0.018735786515699227	38.94368876052794	0.03742223101504092	0.31252556547239485	0.0376359715146135	0.037636522427161506	0.04143251526447107	176.34605170737075	137.0	1.2871974577180347	193.42067857304235
2.0	11.0	2.0	0.9821909369885924	0.023597072185249434	37.363096867574164	0.02635985437629356	0.5031791640407033	0.018816692780898925	0.037353418616403046	0.04259843149023016	186.00588561073306	137.0	1.3577071942389274	203.0805124764047
2.0	11.0	2.0	0.35270143530481657	0.0196172409768509	38.67165789550932	0.0790608816778082	0.5450144406652624	0.058633539834678755	0.037353418616403046	0.04259843149023016	186.00588561073306	137.0	1.3577071942389274	203.0805124764047
2.0	11.0	3.0	0.7501020500112505	0.015268901636763898	37.36060778647336	0.02559325635021323	0.5215720851247614	0.02147747730209408	0.03880565481159939	0.03993878957013189	152.17177772462108	137.0	1.110742903099424	169.2464045902927
2.0	11.0	3.0	0.3942775258782242	0.016568463586753655	38.726755909464316	0.046685748718316274	0.49211515838894404	0.03816311321931323	0.03880565481159939	0.03993878957013189	152.17177772462108	137.0	1.110742903099424	169.2464045902927
2.0	11.0	4.0	0.4226639795165238	0.012443280984173999	37.50037092164504	0.03514232407916241	0.6719524441233211	0.03655840338532885	0.042253795039422094	0.039459418360901936	124.7465125806885	137.0	0.910558485990427	141.82113944636012
2.0	11.0	4.0	0.2724668848561288	0.02072555765489878	38.90453085451932	0.03314411575436454	0.33939752747262864	0.032280659475928064	0.042253795039422094	0.039459418360901936	124.7465125806885	137.0	0.910558485990427	141.82113944636012
1.0	11.0	5.0	0.22728494397181762	0.013328208671245475	37.88574030638677	0.06869758310208873	1.0142891286266025	0.06869578255454484	0.053665283250055276	0.05425232513898493	147.87834911755516	140.0	1.0562739222682511	156.16820419001894
1.0	12.0	0.0	0.6600803284800368	0.017711916252841593	37.60083662173585	0.01611546284577285	0.5201221565932466	0.01611546763995205	0.052084172270982915	0.051628263884001276	142.14714220578912	140.0	1.015336730041351	150.4369972782529
2.0	12.0	1.0	0.831320111606011	0.013938209336624216	37.604145987734114	0.011340867562575054	0.5594619961447258	0.012465230194163589	0.039833689461695965	0.0402895323599733	149.69539932265184	137.0	1.0926671483405244	166.77002618832347
2.0	12.0	1.0	0.1237603483566799	0.021143459114344926	39.020475790694796	0.0493479600316078	0.2342398367875027	0.05011359768054506	0.039833689461695965	0.0402895323599733	149.69539932265184	137.0	1.0926671483405244	166.77002618832347
2.0	12.0	2.0	0.9190539913620336	0.012496602145628097	37.62727984599973	0.013437751529263834	0.6028900949916332	0.014346539725625567	0.03680587634131082	0.03746254416687906	148.35970313300095	137.0	1.0829175411167953	165.43432999867258
2.0	12.0	2.0	0.189009752786318	0.019955325955621373	38.91488876687087	0.04050159669983392	0.29634148216914435	0.03997767623574281	0.03680587634131082	0.03746254416687906	148.35970313300095	137.0	1.0829175411167953	165.43432999867258
2.0	12.0	3.0	0.7477078723742134	0.01197075341008002	37.678130838732265	0.028811251159693105	0.6506947662279721	0.02511377468578107	0.037724548867792626	0.03647464678742941	133.70379540270216	137.0	0.9759401124284829	150.7784222683738
2.0	12.0	3.0	0.22817072835782712	0.03137406493969359	38.824495356698755	0.04204414557108669	0.3285740039299869	0.042145123942686304	0.037724548867792626	0.03647464678742941	133.70379540270216	137.0	0.9759401124284829	150.7784222683738
1.0	12.0	4.0	0.4823724730211238	0.012258438561914775	37.94100402674197	0.02392655298042035	0.8154217564218189	0.023926726662156797	0.041864500622473565	0.04475100316594782	165.21836778067086	140.0	1.1801311984333633	173.50822285313464
1.0	12.0	5.0	0.29680056545574945	0.015822060134784682	38.017799017375644	0.04943382621779086	0.8030225088817953	0.04943339310548797	0.05445491644903669	0.05724138936318057	160.2184315489297	140.0	1.1444173682066405	168.50828662139347
1.0	13.0	0.0	0.46806113896580354	0.019279655069590864	37.75082437130047	0.020896439157455492	0.4393403005311409	0.020896391677420884	0.05116128581781605	0.05170012268643478	147.44627213019953	140.0	1.0531876580728539	155.7361272026633
1.0	13.0	1.0	0.63473168584323	0.01594976969778814	37.772251613414284	0.014544494083676049	0.5012785667517956	0.014544578015087229	0.04129276415400352	0.045901624410700795	176.7438501362504	140.0	1.2624560724017886	185.03370520871417
1.0	13.0	2.0	0.7662518215181502	0.013219832490067768	37.84077978786173	0.01177815591119907	0.5911831461697903	0.011778018639706895	0.03812874084704622	0.04128353760677864	167.95911107519075	140.0	1.1997079362513625	176.24896614765453
1.0	13.0	3.0	0.7276270022902704	0.011402331007091357	37.958088474586724	0.011804694374325575	0.6524005491458984	0.01180475149495945	0.03829458545881204	0.0374399173995043	136.68829708985638	140.0	0.9763449792132598	144.97815216232016
1.0	13.0	4.0	0.5466752224371937	0.013852907597036805	38.08403143480551	0.019263466964127562	0.6583139299308409	0.01926332935286528	0.043714663545667734	0.04567293418691963	156.2384656186429	140.0	1.1159890401331636	164.52832069110667
1.0	13.0	5.0	0.3787962454432913	0.019003412172955078	38.18102749530436	0.036031249352303486	0.6219960618332292	0.03603129567779361	0.05661594278120087	0.06079892161923905	165.60925048633257	140.0	1.1829232177595184	173.89910555879635
1.0	14.0	0.0	0.343613351407772	0.02115019233910097	37.89534743671098	0.023349197095547784	0.328517343771876	0.023349197419775113	0.05263116866701667	0.049269328188755235	125.37604987559149	140.0	0.8955432133970821	133.66590494805547
1.0	14.0	1.0	0.5000938711583595	0.01701696694472261	37.915488514177405	0.015449094591324689	0.39319726855242254	0.015449140742645721	0.04211121144153368	0.0430334773922177	151.7360208368281	140.0	1.0838287202630579	160.02587590929184
1.0	14.0	2.0	0.6504348959682319	0.015028226786744222	37.971276052124395	0.012979585898271978	0.4864674940492748	0.01297940386502262	0.038715236366503404	0.042046703487837206	173.23738617109717	140.0	1.2374099012221227	181.52724124356095
1.0	14.0	3.0	0.6727605072766152	0.012832677061491016	38.06213176552692	0.012301313499919374	0.5585027117280061	0.01230131341821831	0.03885753794708271	0.03852912533313991	143.95374584062282	140.0	1.0282410417187344	152.2436009130866
1.0	14.0	4.0	0.549082696779357	0.013993461895311424	38.15371487046228	0.017544736092656922	0.5961959304787066	0.01754472952833651	0.044617022922162276	0.04367227380604118	138.59659169363346	140.0	0.9899756549545247	146.88644676609724
1.0	14.0	5.0	0.40478764179214005	0.018055422661616034	38.20455989921758	0.03123355680212965	0.6064139666220352	0.031233528619331527	0.05800650297126143	0.05714117652833888	138.85018622920694	140.0	0.9917870444943353	147.14004130167072
1.0	15.0	0.0	0.3126830063195275	0.023659653964872785	37.9625829658915	0.02560282265890508	0.29309336269538044	0.025604178164303316	0.05421885803372558	0.050124747251996546	131.87653297224975	140.0	0.9419752355160697	140.16638804471353
1.0	15.0	1.0	0.4609323552789827	0.019130207731848935	37.97588736512918	0.01586428141025019	0.3310589773549064	0.015864570320012684	0.044947134219082134	0.04205757020057097	141.71957522185545	140.0	1.0122826801561104	150.00943029431923
1.0	15.0	2.0	0.6046404652941871	0.01759504981805664	37.99987927806915	0.013545188361048201	0.4030895174703748	0.013545059580536018	0.039245381531268574	0.04298256044265287	191.48421901884927	140.0	1.367744421563209	199.77407409131305
1.0	15.0	3.0	0.6266992553186198	0.016194098991164734	38.03550316211777	0.015130892436260888	0.5071309675026685	0.015131031266134872	0.039956537459126376	0.044931040243252576	196.85962208656014	140.0	1.4061401577611439	205.14947715902392
1.0	15.0	4.0	0.5350715319188633	0.015348316283824479	38.0683884509715	0.01989050333016474	0.6005952492758933	0.019890902830236624	0.04520446162233177	0.04701923345415571	163.61314026428755	140.0	1.168665287602054	171.90299533675133
1.0	15.0	5.0	0.43685367180300355	0.01757587341188548	38.062554639436776	0.029113389929415562	0.6267425501485546	0.029113878030902964	0.05641763436614362	0.05589469870606661	143.73939159242224	140.0	1.0267099399458732	152.02924666488602
1.0	16.0	0.0	0.242499872229688	0.024965860794904517	37.99638848855194	0.03605799776448032	0.30342540939140705	0.0360608572887427	0.054063915301603635	0.052366960746995164	152.87634696708415	140.0	1.0919739069077439	161.16620203954793
1.0	16.0	1.0	0.37557945394438985	0.021505342657890995	37.992653407726934	0.02056003755720124	0.3109562592537818	0.020559926142432235	0.0449528929853409	0.04395760247284717	168.18898655200195	140.0	1.201349903942871	176.47884162446573
1.0	16.0	2.0	0.5361014160161643	0.021008034412953496	37.99382244513443	0.015853514227104865	0.3503512995750051	0.015853406784678982	0.039958822558126085	0.044700078792868046	228.86121553924494	140.0	1.6347229681374638	237.15107061170872
1.0	16.0	3.0	0.6249193374009779	0.02094099164012365	37.99155383844656	0.016828549792626105	0.4348893655126498	0.016828363049465233	0.0396597230309368	0.05061794039909962	286.55265096837775	140.0	2.046804649774127	294.8425060408415
1.0	16.0	4.0	0.6104566451779432	0.0198366500930744	37.98982671277481	0.01867883256789624	0.49779542064517424	0.01867871037451477	0.04236274091383696	0.0527851567123041	257.9548906782272	140.0	1.8425349334159085	266.2447457506909
1.0	16.0	5.0	0.570112631769053	0.021633276477506642	37.979090045820755	0.0212886756871042	0.4859387094634533	0.021289240443516887	0.053501673891122564	0.05819600284592326	187.7424367837645	140.0	1.341017405598318	196.03229185622828
0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05523431617238829	0.0594157800078392	0.0	0.0	0.0	0.0
1.0	17.0	1.0	0.2319403115758197	0.02291755627978032	38.03064555529504	0.03145185781248311	0.2756664918787137	0.03145184363400237	0.042650805526097686	0.04436192051280967	188.09634968126562	140.0	1.343545354866183	196.3862047537294
